Product code_x,Bureau of Meteorology station number_x,Year,Month,Day,Temperature,Days of accumulation of maximum temperature,Quality_x,Product code_y,Bureau of Meteorology station number_y,Rainfall,Period over which rainfall was measured (days),Quality_y,CityName,Population Density,Income,Date,Parkland_Proximity,Latitude,Longitude,Mapped_CityName,Education,parks_percent_change_from_baseline_average,Gender,Age,Greenspace,Country,CountryCode,RegionName,RegionCode,CityCode,Jurisdiction,datedate,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation,V1_Notes,V2_Vaccine Availability,V2_Notes,V3_Vaccine Financial Support,V3_Notes,V4_Mandatory Vaccination,V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyLegacyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
IDCJAC0010,23000,2020,4,28,20.2,1,Y,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,28/04/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-33.71428571,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200428,2,1,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,1,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,87.04,91.67,68.23,69.05,62.5
IDCJAC0010,23000,2020,4,29,16.5,1,Y,IDCJAC0009,23000,11,1,N,Greater Adelaide,444,1548,29/04/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-43.1875,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200429,2,1,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,1,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,87.04,91.67,68.23,69.05,62.5
IDCJAC0010,23000,2020,4,30,15.1,1,Y,IDCJAC0009,23000,12.8,1,N,Greater Adelaide,444,1548,30/04/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-46.76923077,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200430,2,1,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,1,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,87.04,91.67,68.23,69.05,62.5
IDCJAC0010,23000,2020,5,1,17.3,1,N,IDCJAC0009,23000,5,1,N,Greater Adelaide,444,1548,1/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-39.07692308,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200501,0,,There are no specific policy changes for greater Adelaide. The state government policy is in place for the whole state.    https://web.archive.org/web/20200423073732/https://www.covid-19.sa.gov.au/school-and-community/schools-universities-and-childcare,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,Any South Australian with symptoms was able to be tested between 1st and 7th May 2020. https://web.archive.org/web/20200502085925/https://www.covid-19.sa.gov.au/health-advice/expanded-covid-19-testing,2,"In a policy continuation, SA Health was publishing comprehensive details on each confirmed case. https://web.archive.org/web/20200416153854/https://www.covid-19.sa.gov.au/home/dashboard",,,,,0,,"As of 1st May 2020, there continues to be no face mask policy across South Australia. This continues as SA Health only recommends washing hands often, practicing physical distancing, and staying home if experiencing symptoms, not wearing masks.  Archived weblink:  https://web.archive.org/web/20200516092401/https://www.covid-19.sa.gov.au/health-advice/stop-the-spread-in-sa",0,,"There continues to be no availability of COVID-19 vaccines, as the COVID-19 vaccine rollout began on 22 February 2021.  Archived weblink:  https://web.archive.org/web/20220126004148/https://www.health.gov.au/news/first-covid-19-vaccinations-in-australia",2,1,,,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,2,18,1,N,IDCJAC0009,23000,4,1,N,Greater Adelaide,444,1548,2/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-36.375,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200502,0,,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,3,15.7,1,N,IDCJAC0009,23000,0.2,1,N,Greater Adelaide,444,1548,3/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-6.133333333,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200503,0,,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,4,18,1,N,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,4/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-10.69230769,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200504,0,,,3,1,Determination: No Change - Continuation of current policy.    Policy: The Australian National Government required most workplaces to be closed in response to the number of cases detected in Australia. Essential workers were permitted to go to work but the states were in lockdown so people must work from home if they can.    Link: https://web.archive.org/web/20200402202317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/how-to-protect-yourself-and-others-from-coronavirus-covid-19/limits-on-public-gatherings-for-coronavirus-covid-19#essential-gatherings    Last Update: March 29 2020  ,2,1,"Determination: No Change â€“ Continuation of Current Policy     Policy Information: On 29 March 2020, the National Cabinet agreed to further limit most indoor and outdoor non-essential gatherings to 2 people. Therefore, all public events were cancelled.    Link: https://web.archive.org/web/20200402202317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/how-to-protect-yourself-and-others-from-coronavirus-covid-19/limits-on-public-gatherings-for-coronavirus-covid-19#essential-gatherings    Last Updated: March 29 2020  ",4,1,Determination: No Change â€“ Continuation of Current Policy     Policy Information: According to the National Cabinet Events and public gatherings as of March 29 2020 were further limited most indoor and outdoor non-essential gatherings to 2 people.     Link: https://web.archive.org/web/20200402202317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/how-to-protect-yourself-and-others-from-coronavirus-covid-19/limits-on-public-gatherings-for-coronavirus-covid-19#essential-gatherings    Last Updated: March 29 2020    ,1,1,,2,1,"  Determination: No Change â€“ Continuation of Current Policy     Policy Information: The Australian National Government has implemented Stay at home orders, people may leave their home for essential reasons such as going to work or education (where reasonably cannot be completed from home), shopping for essential supplies such as groceries (but must return home without delay), going out for personal exercise in the neighbourhood (on your own or with one other) and attending medical appointments or compassionate visits.     Link: https://web.archive.org/web/20200402202317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/how-to-protect-yourself-and-others-from-coronavirus-covid-19/limits-on-public-gatherings-for-coronavirus-covid-19#essential-gatherings  ",2,1,"Determination: No Change â€“ Continuation of Current Policy    Policy Information: The Australian National Government stated that Australian must avoid all non-essential domestic travel. In addition to this, states and territories can apply their own restrictions, including closing their state borders.    Link: https://web.archive.org/web/20200402100317/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-advice-for-travellers    Last Update:  March 31 2020    ",4,"Determination: No Change â€“ Continuation of Current Policy    Policy Information: This is a continuation of the existing policy that took effect on 20 March 2020. Australian National government is closing its border to all non-citizens and non-residents. Exemption only for Australian citizens, permanent residents and their immediate family, including spouses, legal guardians and dependants. New Zealand citizens who live in Australia as Australian residents are also exempt, as are New Zealanders transiting to New Zealand. Exemptions for Pacific Islanders transiting to their home countries will continue to apply. Australian citizens and permanent residents and those exempt from our entry restrictions will continue to be subject to a strict 14 days of self-isolation.     Link: https://web.archive.org/web/20220511080714/https://www.pm.gov.au/media/border-restrictions  ",2,0,"Determination: No Change â€“ Continuation of Current Policy    Policy Information: The COVID-19 Disaster payment doesnâ€™t exist until 2021. However, Australian National government is providing job keeper payment for formal workers with a flat payment of $1,500 per fortnight through their employers for up to six months. â€“ this is the continuation of the existing policy commenced on 30 March 2020. As stated on the Prime Minister's official website, this payment will provide the equivalent of around 70 per cent of the national median wage, (> 50% median salary).      Link: https://web.archive.org/web/20220511073206/https://www.pm.gov.au/media/130-billion-jobkeeper-payment-keep-australians-job    Link: https://web.archive.org/web/20220511073407/https://www.aph.gov.au/About_Parliament/Parliamentary_Departments/Parliamentary_Library/pubs/rp/rp2122/Quick_Guides/COVID-19DisasterPayments  ",1,,,,,,2,1,"Determination: No Change â€“ Continuation of Current Policy     Policy Information: The National Government has distributed a wide range of public health messaging regarding COVID-19. They host a website devoted to information regarding COVID-19 in the Northern Territory with regular updates in addition to campaigns on Instagram, Twitter and Facebook.    Link: https://web.archive.org/web/20220505001248/https://www.health.gov.au/resources?f%5B0%5D=field_related_conditions_disease%3A9669&f%5B1%5D=field_date_updated%3A2020&page=25  ",2,,2,,,,,,0,,,0,,,2,1,"Determination: No Change â€“ Continuation of Current Policy     Policy Information: The Australian National Government acknowledges that older people are more likely to be severely ill so they recommend appropriate hygiene principles. Furthermore, In aged care facilities, there are limits on visitor where some people cannot visit a residential aged care facility.    Link: https://web.archive.org/web/20200401224124/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/advice-for-people-at-risk-of-coronavirus-covid-19/coronavirus-covid-19-advice-for-people-in-aged-care-facilities  ",,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,5,19.8,1,N,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,5/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-4.25,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200505,0,,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,6,20.6,1,N,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,6/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-5,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200506,0,,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,7,20.8,1,N,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,7/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-8.846153846,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200507,0,,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,79.63,80.95,67.19,67.86,62.5
IDCJAC0010,23000,2020,5,8,19,1,N,IDCJAC0009,23000,3.8,1,N,Greater Adelaide,444,1548,8/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-11.76923077,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200508,1,1,"As of 8 May 2020, there continues to be no school closures across South Australia. This continues as schools and universities remain open, but individual schools will close if a student tests positive, and all TAFE SA and other training organisations are encouraged to increase their capacity to deliver online courses.  Archived weblink:  https://web.archive.org/web/20200516092402/https://www.covid-19.sa.gov.au/school-and-community/schools-universities-and-childcare",3,1,,2,1,"As of 8 May 2020, public events remain prohibited across South Australia. This continues from 16 April 2020, when the SA Government announced that gatherings were limited to 10 (and hence not permitting large public events).  Archived weblink:  https://web.archive.org/web/20220628221935/https://www.legislation.sa.gov.au/legislation/CV19/gatherings-and-public-activities-directions-includes-activates-general-and-activities-associated/ceased-gatherings/Emergency-Management-Gatherings-No-2COVID-19-Direction-2020_16.4.2020_CEASED.pdf",4,1,"As of 8 May 2020, gatherings remain restricted to 10 people across South Australia. This continues from 16 April 2020, when the SA Government announced that gatherings were limited to 10.  Archived weblink:  https://web.archive.org/web/20220628221935/https://www.legislation.sa.gov.au/legislation/CV19/gatherings-and-public-activities-directions-includes-activates-general-and-activities-associated/ceased-gatherings/Emergency-Management-Gatherings-No-2COVID-19-Direction-2020_16.4.2020_CEASED.pdf",0,,"As of 8 May 2020, there continues to be some closures of public transport routes in Adelaide, South Australia. This continues from 3 April 2020, when the SA Government announced that they were closing some Adelaide Metro services.  Archived weblink:  https://web.archive.org/web/20210410025133/https://www.premier.sa.gov.au/news/media-releases/news/public-transport-changes-in-response-to-coronavirus",2,1,"As of 8 May 2020, in SA, you should stay at home unless itâ€™s necessary to go out.  https://web.archive.org/web/20200504083510/https://www.covid-19.sa.gov.au/restrictions-and-responsibilities/events,-activities-and-gatherings",2,1,"As of 8 May 2020, there continues to be restrictions on internal movement to South Australia. This continues as interstate arrivals into South Australia continue to be required to undergo 14 days of quarantine (link 1). Travel into remote Aboriginal communities is also restricted, from 24 April 2020 (link 2).  Archived weblinks:  1. https://web.archive.org/web/20200514084206/https://www.covid-19.sa.gov.au/restrictions-and-responsibilities/travel-restrictions  2. https://web.archive.org/web/20200504083510/https://www.covid-19.sa.gov.au/restrictions-and-responsibilities/restrictions-on-movement-into-aboriginal-communities2",4,,2,0,,1,,,,,,2,1,,2,"As of 8 May 2020, the testing policy across South Australia continues to include anyone experiencing flu-like symptoms. This continues from 30 April 2020, when SA's two-week testing blitz ended, but anyone symptomatic continues to be eligible.  Archived weblink:  https://web.archive.org/web/20200516092431/https://www.covid-19.sa.gov.au/health-advice/expanded-covid-19-testing",2,"As of 8 May 2020, contact tracing across South Australia continues to be comprehensive. This continues as the SA Government updates the COVID-19 cases and clusters daily on their COVID-19 website.  Archived weblink:  https://web.archive.org/web/20200514003001/https://www.covid-19.sa.gov.au/home/dashboard",,,,,0,,"As of 8 May 2020, there continues to be no face mask policy across South Australia. This continues as SA Health only recommends washing hands often, practicing physical distancing, and staying home if experiencing symptoms, not wearing masks.  Archived weblink:  https://web.archive.org/web/20200516092401/https://www.covid-19.sa.gov.au/health-advice/stop-the-spread-in-sa",0,,"As of 8 May 2020, there continues to be no availability of COVID-19 vaccines, as the COVID-19 vaccine rollout began on 22 February 2021.  Archived weblink:  https://web.archive.org/web/20220126004148/https://www.health.gov.au/news/first-covid-19-vaccinations-in-australia",2,1,,,,-2,,-2,,-2,,-2,,,,77.78,78.57,66.15,66.67,62.5
IDCJAC0010,23000,2020,5,9,15.9,1,N,IDCJAC0009,23000,16.8,1,N,Greater Adelaide,444,1548,9/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-30.3125,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200509,1,1,,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,77.78,78.57,66.15,66.67,62.5
IDCJAC0010,23000,2020,5,10,16.3,1,N,IDCJAC0009,23000,0.2,1,N,Greater Adelaide,444,1548,10/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-10.4,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200510,1,1,,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,77.78,78.57,66.15,66.67,62.5
IDCJAC0010,23000,2020,5,11,17.6,1,N,IDCJAC0009,23000,1.4,1,N,Greater Adelaide,444,1548,11/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-8.076923077,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200511,1,1,,2,1,"From 11th May 2020, restrictions were eased in SA, restaurants could open with 10 people indoor and outdoor. https://web.archive.org/web/20220630112018/https://www.legislation.sa.gov.au/legislation/CV19/non-essential-business-and-other-activities/ceased-emergency-management-non-essential-business-and-other-activitiescovid-19-directions/Emergency-Management-Non-Essential-Business-and-Other-Activities-No-5COVID-19-Direction-2020_11.05.2020_CEASED.pdf",2,1,,4,1,,0,,,0,,,2,1,,4,"This is a continuation of the existing policy that has been in effect since 20 March 2020. The National government is closing its border to all non-citizens and non-residents. The exemption only for Australian citizens, permanent residents and their immediate family, including spouses, legal guardians and dependants. New Zealand citizens who live in Australia as Australian residents are also exempt, as are New Zealanders transiting to New Zealand. Exemptions for Pacific Islanders transiting to their home countries will continue to apply.    On 9 April, the National cabinet agrees that state and territory governments are responsible for the introduction and enforcement of self-isolation requirements to avoid the spread of coronavirus (see: https://web.archive.org/web/20220514233503/https://www.pm.gov.au/media/update-coronavirus-measures-3)     Additionally, when the National Cabinet introduced the three-step framework to remove the baseline restrictions, international travel remains restricted.     https://web.archive.org/web/20220511080714/https://www.pm.gov.au/media/border-restrictions  https://web.archive.org/web/20220514065447/https://www.pm.gov.au/media/update-coronavirus-measures-08may20  ",2,0,"On 22 March (this is a continuation of the existing policy), the National government introduces economic support packages in response to the covid-19 pandemic which includes support for workers and households.   The Government is temporarily expanding eligibility to income support payments and establishing a new, time-limited Coronavirus supplement to be paid at a rate of $550 per fortnight for the next 6 months (until September). See: https://web.archive.org/web/20220517043637/https://www.pm.gov.au/media/supporting-australian-workers-and-business     Additionally, on 30 March 2020, the National government announces providing job keeper payment for formal workers with flat payment of $1,500 per fortnight through their employers for up to six months (until September). As stated on the Prime Minister official website, this payment will provide the equivalent of around 70 per cent of the national median wage, hence coded as 2 (> 50% median salary). See: https://web.archive.org/web/20220511073206/https://www.pm.gov.au/media/130-billion-jobkeeper-payment-keep-australians-job  ",1,,,,,,2,1,"There is various evidence of coordinated covid-19 campaigns at the national level during this period. They include: the covid-19 dedicated sections on the AUS government department of Health website (contain resources from as early as March 2020); regular press releases and media conferences; various campaigns on social media as well as traditional media (i.e., Radio).     https://web.archive.org/web/20220512052355/https://www.health.gov.au/resources/collections/coronavirus-covid-19-campaign-resources  ",2,"This is a continuation of the existing policy.  As published on the DoH website (last updated on 2 April), the national government provides general guidelines for who can be tested that is those that develop fever or respiratory symptoms and meet at least one of the following criteria:  â€¢	you have returned from overseas in the past 14 days  â€¢	you have been in close contact with someone diagnosed with COVID-19 in the past 14 days  â€¢	you travelled on a cruise ship (either passenger or crew) in the 14 days before developing symptoms  â€¢	you are a health care, aged care or residential care worker  â€¢	you have lived in an area where there is a higher risk of community transmission, as defined by the local public health unit  Or they should also be tested if meeting all the following criteria:   â€¢	you are in hospital  â€¢	you have fever and serious respiratory symptoms  â€¢	there is no other clear cause of the symptoms  People in high-risk settings (e.g., aged & residential care facilities) will be tested if there are 2 or more people with fever and respiratory symptoms in the setting.  Some states and territories may have more testing criteria based on their cases.    https://web.archive.org/web/20200402205514/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/what-you-need-to-know-about-coronavirus-covid-19    However, on 24 April, National Cabinet agreed to expand testing criteria across Australia to all people with mild symptoms of COVID-19. This will ensure cases are quickly identified.     https://web.archive.org/web/20220515093016/https://www.pm.gov.au/media/update-coronavirus-measures-24april20",2,,,,,,0,,,0,,,2,1,"On 21 April (the continuation of the existing policy), the National Cabinet reconfirmed the principles announced on 18 March 2020 regarding visits to aged care facilities. In line with these principles, visits should be limited to a short duration, a maximum of two visitors at one time per day, and conducted in line with social distancing practices.   Infection prevention and control measures must be balanced against the needs and best interests of residents. Aged care providers are best placed to make these assessments on a case by case basis.    National Cabinet also reiterated that the following visitors and staff (including visiting workers) should not be permitted to enter the aged care facilities:  â€¢	Those who have returned from overseas in the last 14 days;  â€¢	Those who have been in contact with a confirmed case of COVID-19 in the last 14 days;  â€¢	Those with fever or any (even mild) symptoms of acute respiratory infection (e.g. cough, sore throat, runny nose, shortness of breath); and  â€¢	Those who have not been vaccinated against influenza (after 1 May).    https://web.archive.org/web/20220515000643/https://www.pm.gov.au/media/update-coronavirus-measures-210420    Additionally, on 24 April, the National government stressed that the AHPPC advice that it is not acceptable for any facility to put in place restrictions beyond the principles agreed on 17 March 2020. These include complete lockdowns or banning all visits from carers and families, other than during a specified facility outbreak.  Facilities need to know the appropriate levels of infection control and prevention to implement, in consultation with the relevant public health units and the Aged Care Quality and Safety Commission. The Commonwealth Government will continue to monitor the situation and will take steps, if necessary, to require facilities to seek an exemption from the Commission before implementing additional restrictions.    https://web.archive.org/web/20220515000647/https://www.pm.gov.au/media/update-coronavirus-measures-24april20",,,-2,,-2,,-2,,-2,,,,66.67,75,59.9,59.52,62.5
IDCJAC0010,23000,2020,5,12,19.1,1,N,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,12/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-14.53846154,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200512,1,1,,2,1,,2,1,,4,1,,0,,,0,,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,66.67,75,59.9,59.52,62.5
IDCJAC0010,23000,2020,5,13,15.2,1,N,IDCJAC0009,23000,0.4,1,N,Greater Adelaide,444,1548,13/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-16.23076923,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200513,1,1,,2,1,,2,1,,4,1,,0,,,0,,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,66.67,75,59.9,59.52,62.5
IDCJAC0010,23000,2020,5,14,15.1,1,N,IDCJAC0009,23000,0,1,N,Greater Adelaide,444,1548,14/05/2020,1379217.5,-34.9285,138.6007,Greater Adelaide,57,-8.384615385,96,39.2,349.4413,Australia,AUS,South Australia,AUS_SA,AUS_4GADE,CITY_TOTAL,20200514,1,1,,2,1,,2,1,,4,1,,0,,,0,,,2,1,,4,,2,0,,1,,,,,,2,1,,2,,2,,,,,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,66.67,75,59.9,59.52,62.5
